Style2,Width2,Size,Qty On Hand,Expect Date,Qty On PO for Size,Expt PO PO Num
5W169,M,055,100,,0,
5W169,M,060,100,,0,
5W169,M,065,100,,0,
5W169,M,070,100,,0,
5W169,M,075,100,,0,
5W169,M,080,100,,0,
5W169,M,085,100,,0,
5W169,M,090,100,,0,
5W169,M,095,100,,0,
5W169,M,100,100,,0,
5W169,M,105,100,,0,
5W169,M,110,100,,0,
5W367001,,L,100,,0,
5W367001,,M,100,,0,
5W367001,,SM,100,,0,
5W367001,,XL,100,,0,
5W367001,,XS,100,,0,
5W429001,,L,100,,0,
5W429001,,M,100,,0,
5W429001,,SM,100,,0,
5W429001,,XL,100,,0,
5W429001,,XS,100,,0,
5W429112,,L,100,,0,
5W429112,,M,100,,0,
5W429112,,SM,100,,0,
5W429112,,XL,100,,0,
5W429112,,XS,100,,0,
5W437030,,L,100,,0,
5W437030,,M,100,,0,
5W437030,,SM,100,,0,
5W437030,,XL,100,,0,
5W437030,,XS,100,,0,
5W449017,,L,100,,0,
5W449017,,M,100,,0,
5W449017,,SM,100,,0,
5W449017,,XL,100,,0,
5W449017,,XS,100,,0,
5W476406,,L,100,,0,
5W476406,,M,100,,0,
5W476406,,SM,100,,0,
5W476406,,XL,100,,0,
5W476406,,XS,100,,0,
5W480413,,L,100,,0,
5W480413,,M,100,,0,
5W480413,,SM,100,,0,
5W480413,,XL,100,,0,
5W480413,,XS,100,,0,
5W481001,,L,100,,0,
5W481001,,M,100,,0,
5W481001,,SM,100,,0,
5W481001,,XL,100,,0,
5W481001,,XS,100,,0,
5W481410,,L,100,,0,
5W481410,,M,100,,0,
5W481410,,SM,100,,0,
5W481410,,XL,100,,0,
5W481410,,XS,100,,0,
5W481685,,L,100,,0,
5W481685,,M,100,,0,
5W481685,,SM,100,,0,
5W481685,,XL,100,,0,
5W481685,,XS,100,,0,
5W492001,,L,100,,0,
5W492001,,M,100,,0,
5W492001,,SM,100,,0,
5W492001,,XL,100,,0,
5W492001,,XS,100,,0,
5W525114,,L,100,,0,
5W525114,,M,100,,0,
5W525114,,SM,100,,0,
5W525114,,XL,100,,0,
5W525114,,XS,100,,0,
5W525616,,L,100,,0,
5W525616,,M,100,,0,
5W525616,,SM,100,,0,
5W525616,,XL,100,,0,
5W525616,,XS,100,,0,
5W577001,,L,100,,0,
5W577001,,M,100,,0,
5W577001,,SM,100,,0,
5W577001,,XL,100,,0,
5W577001,,XS,100,,0,
5W577281,,L,100,,0,
5W577281,,M,100,,0,
5W577281,,SM,100,,0,
5W577281,,XL,100,,0,
5W577281,,XS,100,,0,
5W702010,,L,100,,0,
5W702010,,M,100,,0,
5W702010,,SM,100,,0,
5W702010,,XL,100,,0,
5W702010,,XS,100,,0,
5W703001,,L,100,,0,
5W703001,,M,100,,0,
5W703001,,SM,100,,0,
5W703001,,XL,100,,0,
5W703001,,XS,100,,0,
5W746203,,L,100,,0,
5W746203,,M,100,,0,
5W746203,,SM,100,,0,
5W746203,,XL,100,,0,
5W746203,,XS,100,,0,
5W747812,,25,100,,0,
5W747812,,26,100,,0,
5W747812,,27,100,,0,
5W747812,,28,100,,0,
5W747812,,29,100,,0,
5W747812,,30,100,,0,
5W747812,,31,100,,0,
5W747812,,32,100,,0,
5W808413,,L,100,,0,
5W808413,,M,100,,0,
5W808413,,SM,100,,0,
5W808413,,XL,100,,0,
5W808413,,XS,100,,0,
5W961621,,L,100,,0,
5W961621,,M,100,,0,
5W961621,,SM,100,,0,
5W961621,,XL,100,,0,
5W961621,,XS,100,,0,
5W989112,,L,100,,0,
5W989112,,M,100,,0,
5W989112,,SM,100,,0,
5W989112,,XL,100,,0,
5W989112,,XS,100,,0,
5W989400,,L,100,,0,
5W989400,,M,100,,0,
5W989400,,SM,100,,0,
5W989400,,XL,100,,0,
5W989400,,XS,100,,0,
5X024,M,050,100,,0,
5X024,M,055,100,,0,
5X024,M,060,100,,0,
5X024,M,065,100,,0,
5X024,M,070,100,,0,
5X024,M,075,100,,0,
5X024,M,080,100,,0,
5X024,M,085,100,,0,
5X024,M,090,100,,0,
5X024,M,095,100,,0,
5X024,M,100,100,,0,
5X024,M,110,100,,0,
5X025,M,050,100,,0,
5X025,M,055,100,,0,
5X025,M,060,100,,0,
5X025,M,065,100,,0,
5X025,M,070,100,,0,
5X025,M,075,100,,0,
5X025,M,080,100,,0,
5X025,M,085,100,,0,
5X025,M,090,100,,0,
5X025,M,095,100,,0,
5X025,M,100,100,,0,
5X025,M,110,100,,0,
5X321,M,050,100,,0,
5X321,M,055,100,,0,
5X321,M,060,100,,0,
5X321,M,065,100,,0,
5X321,M,070,100,,0,
5X321,M,075,100,,0,
5X321,M,080,100,,0,
5X321,M,085,100,,0,
5X321,M,090,100,,0,
5X321,M,095,100,,0,
5X321,M,100,100,,0,
5X321,M,105,100,,0,
5X321,M,110,100,,0,
5X324,M,050,100,,0,
5X324,M,055,100,,0,
5X324,M,060,100,,0,
5X324,M,065,100,,0,
5X324,M,070,100,,0,
5X324,M,075,100,,0,
5X324,M,080,100,,0,
5X324,M,085,100,,0,
5X324,M,090,100,,0,
5X324,M,095,100,,0,
5X324,M,100,100,,0,
5X324,M,105,100,,0,
5X324,M,110,100,,0,
5X326,M,050,100,,0,
5X326,M,055,100,,0,
5X326,M,060,100,,0,
5X326,M,065,100,,0,
5X326,M,070,100,,0,
5X326,M,075,100,,0,
5X326,M,080,100,,0,
5X326,M,085,100,,0,
5X326,M,090,100,,0,
5X326,M,095,100,,0,
5X326,M,100,100,,0,
5X326,M,105,100,,0,
5X326,M,110,100,,0,
5X327,M,050,100,,0,
5X327,M,055,100,,0,
5X327,M,060,100,,0,
5X327,M,065,100,,0,
5X327,M,070,100,,0,
5X327,M,075,100,,0,
5X327,M,080,100,,0,
5X327,M,085,100,,0,
5X327,M,090,100,,0,
5X327,M,095,100,,0,
5X327,M,100,100,,0,
5X327,M,105,100,,0,
5X327,M,110,100,,0,
5X328,M,050,100,,0,
5X328,M,055,100,,0,
5X328,M,060,100,,0,
5X328,M,065,100,,0,
5X328,M,070,100,,0,
5X328,M,075,100,,0,
5X328,M,080,100,,0,
5X328,M,085,100,,0,
5X328,M,090,100,,0,
5X328,M,095,100,,0,
5X328,M,100,100,,0,
5X328,M,105,100,,0,
5X328,M,110,100,,0,
5X584,M,050,100,,0,
5X584,M,055,100,,0,
5X584,M,060,100,,0,
5X584,M,065,100,,0,
5X584,M,070,100,,0,
5X584,M,075,100,,0,
5X584,M,080,100,,0,
5X584,M,085,100,,0,
5X584,M,090,100,,0,
5X584,M,095,100,,0,
5X584,M,100,100,,0,
5X584,M,105,100,,0,
5X584,M,110,100,,0,
5X586,M,050,100,,0,
5X586,M,055,100,,0,
5X586,M,060,100,,0,
5X586,M,065,100,,0,
5X586,M,070,100,,0,
5X586,M,075,100,,0,
5X586,M,080,100,,0,
5X586,M,085,100,,0,
5X586,M,090,100,,0,
5X586,M,095,100,,0,
5X586,M,100,100,,0,
5X586,M,105,100,,0,
5X586,M,110,100,,0,
5X612,M,050,100,,0,
5X612,M,055,100,,0,
5X612,M,060,100,,0,
5X612,M,065,100,,0,
5X612,M,070,100,,0,
5X612,M,075,100,,0,
5X612,M,080,100,,0,
5X612,M,085,100,,0,
5X612,M,090,100,,0,
5X612,M,095,100,,0,
5X612,M,100,100,,0,
5X612,M,110,100,,0,
5X613,M,050,100,,0,
5X613,M,055,100,,0,
5X613,M,060,100,,0,
5X613,M,065,100,,0,
5X613,M,070,100,,0,
5X613,M,075,100,,0,
5X613,M,080,100,,0,
5X613,M,085,100,,0,
5X613,M,090,100,,0,
5X613,M,095,100,,0,
5X613,M,100,100,,0,
5X613,M,110,100,,0,
5X614,M,050,100,,0,
5X614,M,055,100,,0,
5X614,M,060,100,,0,
5X614,M,065,100,,0,
5X614,M,070,100,,0,
5X614,M,075,100,,0,
5X614,M,080,100,,0,
5X614,M,085,100,,0,
5X614,M,090,100,,0,
5X614,M,095,100,,0,
5X614,M,100,100,,0,
5X614,M,110,100,,0,
5X615,M,050,100,,0,
5X615,M,055,100,,0,
5X615,M,060,100,,0,
5X615,M,065,100,,0,
5X615,M,070,100,,0,
5X615,M,075,100,,0,
5X615,M,080,100,,0,
5X615,M,085,100,,0,
5X615,M,090,100,,0,
5X615,M,095,100,,0,
5X615,M,100,100,,0,
5X615,M,110,100,,0,
5X838,M,050,100,,0,
5X838,M,055,100,,0,
5X838,M,060,100,,0,
5X838,M,065,100,,0,
5X838,M,070,100,,0,
5X838,M,075,100,,0,
5X838,M,080,100,,0,
5X838,M,085,100,,0,
5X838,M,090,100,,0,
5X838,M,095,100,,0,
5X838,M,100,100,,0,
5X838,M,110,100,,0,
5X839,M,050,100,,0,
5X839,M,055,100,,0,
5X839,M,060,100,,0,
5X839,M,065,100,,0,
5X839,M,070,100,,0,
5X839,M,075,100,,0,
5X839,M,080,100,,0,
5X839,M,085,100,,0,
5X839,M,090,100,,0,
5X839,M,095,100,,0,
5X839,M,100,100,,0,
5X839,M,110,100,,0,
5Y903,M,050,100,,0,
5Y903,M,060,100,,0,
5Y903,M,070,100,,0,
5Y903,M,080,100,,0,
5Y903,M,090,100,,0,
5Y903,M,100,100,,0,
5Y903,M,110,100,,0,
5Y927,M,050,100,,0,
5Y927,M,060,100,,0,
5Y927,M,070,100,,0,
5Y927,M,080,100,,0,
5Y927,M,090,100,,0,
5Y927,M,100,100,,0,
5Y927,M,110,100,,0,
5Y963,M,050,100,,0,
5Y963,M,055,100,,0,
5Y963,M,060,100,,0,
5Y963,M,065,100,,0,
5Y963,M,070,100,,0,
5Y963,M,075,100,,0,
5Y963,M,080,100,,0,
5Y963,M,085,100,,0,
5Y963,M,090,100,,0,
5Y963,M,095,100,,0,
5Y963,M,100,100,,0,
5Y963,M,110,100,,0,
5Y964,M,050,100,,0,
5Y964,M,055,100,,0,
5Y964,M,060,100,,0,
5Y964,M,065,100,,0,
5Y964,M,070,100,,0,
5Y964,M,075,100,,0,
5Y964,M,080,100,,0,
5Y964,M,085,100,,0,
5Y964,M,090,100,,0,
5Y964,M,095,100,,0,
5Y964,M,100,100,,0,
5Y964,M,110,100,,0,
5Y982,M,050,100,,0,
5Y982,M,060,100,,0,
5Y982,M,070,100,,0,
5Y982,M,080,100,,0,
5Y982,M,090,100,,0,
5Y982,M,100,100,,0,
5Y982,M,110,100,,0,
5Y983,M,050,100,,0,
5Y983,M,060,100,,0,
5Y983,M,070,100,,0,
5Y983,M,080,100,,0,
5Y983,M,090,100,,0,
5Y983,M,100,100,,0,
5Y983,M,110,100,,0,
5Y988,M,050,100,,0,
5Y988,M,055,100,,0,
5Y988,M,060,100,,0,
5Y988,M,065,100,,0,
5Y988,M,070,100,,0,
5Y988,M,075,100,,0,
5Y988,M,080,100,,0,
5Y988,M,085,100,,0,
5Y988,M,090,100,,0,
5Y988,M,095,100,,0,
5Y988,M,100,100,,0,
5Y988,M,105,100,,0,
5Y988,M,110,100,,0,
5Y989,M,050,100,,0,
5Y989,M,055,100,,0,
5Y989,M,060,100,,0,
5Y989,M,065,100,,0,
5Y989,M,070,100,,0,
5Y989,M,075,100,,0,
5Y989,M,080,100,,0,
5Y989,M,085,100,,0,
5Y989,M,090,100,,0,
5Y989,M,095,100,,0,
5Y989,M,100,100,,0,
5Y989,M,105,100,,0,
5Y989,M,110,100,,0,
5Y996,M,050,100,,0,
5Y996,M,055,100,,0,
5Y996,M,060,100,,0,
5Y996,M,065,100,,0,
5Y996,M,070,100,,0,
5Y996,M,075,100,,0,
5Y996,M,080,100,,0,
5Y996,M,085,100,,0,
5Y996,M,090,100,,0,
5Y996,M,095,100,,0,
5Y996,M,100,100,,0,
5Y996,M,105,100,,0,
5Y996,M,110,100,,0,
5Y997,M,050,100,,0,
5Y997,M,055,100,,0,
5Y997,M,060,100,,0,
5Y997,M,065,100,,0,
5Y997,M,070,100,,0,
5Y997,M,075,100,,0,
5Y997,M,080,100,,0,
5Y997,M,085,100,,0,
5Y997,M,090,100,,0,
5Y997,M,095,100,,0,
5Y997,M,100,100,,0,
5Y997,M,105,100,,0,
5Y997,M,110,100,,0,
5Y998,M,050,100,,0,
5Y998,M,060,100,,0,
5Y998,M,070,100,,0,
5Y998,M,080,100,,0,
5Y998,M,090,100,,0,
5Y998,M,100,100,,0,
5Y998,M,110,100,,0,
5Y999,M,050,100,,0,
5Y999,M,055,100,,0,
5Y999,M,060,100,,0,
5Y999,M,065,100,,0,
5Y999,M,070,100,,0,
5Y999,M,075,100,,0,
5Y999,M,080,100,,0,
5Y999,M,085,100,,0,
5Y999,M,090,100,,0,
5Y999,M,095,100,,0,
5Y999,M,100,100,,0,
5Y999,M,105,100,,0,
5Y999,M,110,100,,0,
5Z000,M,050,100,,0,
5Z000,M,060,100,,0,
5Z000,M,070,100,,0,
5Z000,M,080,100,,0,
5Z000,M,090,100,,0,
5Z000,M,100,100,,0,
5Z000,M,110,100,,0,
5Z001,M,050,100,,0,
5Z001,M,060,100,,0,
5Z001,M,070,100,,0,
5Z001,M,080,100,,0,
5Z001,M,090,100,,0,
5Z001,M,100,100,,0,
5Z001,M,110,100,,0,
5Z002,M,050,100,,0,
5Z002,M,055,100,,0,
5Z002,M,060,100,,0,
5Z002,M,065,100,,0,
5Z002,M,070,100,,0,
5Z002,M,075,100,,0,
5Z002,M,080,100,,0,
5Z002,M,085,100,,0,
5Z002,M,090,100,,0,
5Z002,M,095,100,,0,
5Z002,M,100,100,,0,
5Z002,M,105,100,,0,
5Z002,M,110,100,,0,
5Z008,M,050,100,,0,
5Z008,M,060,100,,0,
5Z008,M,070,100,,0,
5Z008,M,080,100,,0,
5Z008,M,090,100,,0,
5Z008,M,100,100,,0,
5Z008,M,110,100,,0,
5Z020,M,050,100,,0,
5Z020,M,055,100,,0,
5Z020,M,060,100,,0,
5Z020,M,065,100,,0,
5Z020,M,070,100,,0,
5Z020,M,075,100,,0,
5Z020,M,080,100,,0,
5Z020,M,085,100,,0,
5Z020,M,090,100,,0,
5Z020,M,095,100,,0,
5Z020,M,100,100,,0,
5Z020,M,110,100,,0,
5Z023,M,050,100,,0,
5Z023,M,060,100,,0,
5Z023,M,070,100,,0,
5Z023,M,080,100,,0,
5Z023,M,090,100,,0,
5Z023,M,100,100,,0,
5Z023,M,110,100,,0,
5Z024,M,050,100,,0,
5Z024,M,055,100,,0,
5Z024,M,060,100,,0,
5Z024,M,065,100,,0,
5Z024,M,070,100,,0,
5Z024,M,075,100,,0,
5Z024,M,080,100,,0,
5Z024,M,085,100,,0,
5Z024,M,090,100,,0,
5Z024,M,095,100,,0,
5Z024,M,100,100,,0,
5Z024,M,110,100,,0,
5Z025,M,050,100,,0,
5Z025,M,060,100,,0,
5Z025,M,070,100,,0,
5Z025,M,080,100,,0,
5Z025,M,090,100,,0,
5Z025,M,100,100,,0,
5Z025,M,110,100,,0,
5Z026,M,050,100,,0,
5Z026,M,060,100,,0,
5Z026,M,070,100,,0,
5Z026,M,080,100,,0,
5Z026,M,090,100,,0,
5Z026,M,100,100,,0,
5Z026,M,110,100,,0,
5Z032,M,050,100,,0,
5Z032,M,055,100,,0,
5Z032,M,060,100,,0,
5Z032,M,065,100,,0,
5Z032,M,070,100,,0,
5Z032,M,075,100,,0,
5Z032,M,080,100,,0,
5Z032,M,085,100,,0,
5Z032,M,090,100,,0,
5Z032,M,095,100,,0,
5Z032,M,100,100,,0,
5Z032,M,105,100,,0,
5Z032,M,110,100,,0,
5Z033,M,050,100,,0,
5Z033,M,055,100,,0,
5Z033,M,060,100,,0,
5Z033,M,065,100,,0,
5Z033,M,070,100,,0,
5Z033,M,075,100,,0,
5Z033,M,080,100,,0,
5Z033,M,085,100,,0,
5Z033,M,090,100,,0,
5Z033,M,095,100,,0,
5Z033,M,100,100,,0,
5Z033,M,105,100,,0,
5Z033,M,110,100,,0,
5Z127,M,050,100,,0,
5Z127,M,055,100,,0,
5Z127,M,060,100,,0,
5Z127,M,065,100,,0,
5Z127,M,070,100,,0,
5Z127,M,075,100,,0,
5Z127,M,080,100,,0,
5Z127,M,085,100,,0,
5Z127,M,090,100,,0,
5Z127,M,095,100,,0,
5Z127,M,100,100,,0,
5Z127,M,105,100,,0,
5Z127,M,110,100,,0,
6065100C,,L,100,,0,
6065100C,,M,100,,0,
6065100C,,SM,100,,0,
6065100C,,XL,100,,0,
6065100C,,XS,100,,0,
6065440C,,L,100,,0,
6065440C,,M,100,,0,
6065440C,,SM,100,,0,
6065440C,,XL,100,,0,
6065440C,,XS,100,,0,
6067002C,,L,100,,0,
6067002C,,M,100,,0,
6067002C,,SM,100,,0,
6067002C,,XL,100,,0,
6067002C,,XS,100,,0,
6067360C,,L,100,2013-04-26,13,21390
6067360C,,M,100,2013-04-26,17,21390
6067360C,,SM,100,2013-04-26,14,21390
6067360C,,XL,100,2013-04-26,7,21390
6067360C,,XS,100,2013-04-26,8,21390
6067647C,,L,100,2013-04-26,9,21392
6067647C,,M,100,2013-04-26,11,21392
6067647C,,SM,100,2013-04-26,9,21392
6067647C,,XL,100,2013-04-26,5,21392
6067647C,,XS,100,2013-04-26,4,21392
6067811C,,L,100,2013-04-26,9,21391
6067811C,,M,100,2013-04-26,11,21391
6067811C,,SM,100,2013-04-26,9,21391
6067811C,,XL,100,2013-04-26,5,21391
6067811C,,XS,100,2013-04-26,5,21391
608910,M,010,100,,0,
608910,M,015,100,,0,
608910,M,020,100,,0,
608910,M,025,100,,0,
608910,M,030,100,,0,
608910,M,035,100,,0,
608910,M,040,100,,0,
608910,M,045,100,,0,
608910,M,050,100,,0,
608910,M,105,100,,0,
608910,M,110,100,,0,
608910,M,115,100,,0,
608910,M,120,100,,0,
608910,M,125,100,,0,
608910,M,130,100,,0,
610046,M,010,100,,0,
610046,M,015,100,,0,
610046,M,020,100,,0,
610046,M,025,100,,0,
610046,M,030,100,,0,
610046,M,035,100,,0,
610046,M,040,100,,0,
610046,M,045,100,,0,
610046,M,050,100,,0,
610046,M,105,100,,0,
610046,M,110,100,,0,
610046,M,115,100,,0,
610046,M,120,100,,0,
610046,M,125,100,,0,
610046,M,130,100,,0,
611380F,M,010,100,,0,
611380F,M,015,100,,0,
611380F,M,020,100,,0,
611380F,M,025,100,,0,
611380F,M,030,100,,0,
611380F,M,035,100,,0,
611380F,M,040,100,,0,
611380F,M,045,100,,0,
611380F,M,050,100,,0,
611380F,M,055,100,,0,
611380F,M,060,100,,0,
611380F,M,105,100,,0,
611380F,M,110,100,,0,
611380F,M,115,100,,0,
611380F,M,120,100,,0,
611380F,M,125,100,,0,
611380F,M,130,100,,0,
611380F,M,135,100,,0,
613656,M,010,100,,0,
613656,M,020,100,,0,
613656,M,030,100,,0,
613656,M,040,100,,0,
613656,M,050,100,,0,
613656,M,060,100,,0,
613656,M,110,100,,0,
613656,M,120,100,,0,
613656,M,130,100,,0,
613685,M,010,100,,0,
613685,M,020,100,,0,
613685,M,030,100,,0,
613685,M,040,100,,0,
613685,M,050,100,,0,
613685,M,060,100,,0,
613685,M,110,100,,0,
613685,M,120,100,,0,
613685,M,130,100,,0,
613840F,M,010,100,,0,
613840F,M,020,100,,0,
613840F,M,030,100,,0,
613840F,M,040,100,,0,
613840F,M,050,100,,0,
613840F,M,060,100,,0,
613840F,M,110,100,,0,
613840F,M,120,100,,0,
613840F,M,130,100,,0,
614090F,M,010,100,,0,
614090F,M,020,100,,0,
614090F,M,030,100,,0,
614090F,M,040,100,,0,
614090F,M,050,100,,0,
614090F,M,060,100,,0,
614090F,M,110,100,,0,
614090F,M,120,100,,0,
614090F,M,130,100,,0,
614115,M,010,100,,0,
614115,M,020,100,,0,
614115,M,030,100,,0,
614115,M,040,100,,0,
614115,M,050,100,,0,
614115,M,060,100,,0,
614115,M,110,100,,0,
614115,M,120,100,,0,
614115,M,130,100,,0,
614116,M,010,100,,0,
614116,M,020,100,,0,
614116,M,030,100,,0,
614116,M,040,100,,0,
614116,M,050,100,,0,
614116,M,060,100,,0,
614116,M,110,100,,0,
614116,M,120,100,,0,
614116,M,130,100,,0,
614117,M,010,100,,0,
614117,M,020,100,,0,
614117,M,030,100,,0,
614117,M,040,100,,0,
614117,M,050,100,,0,
614117,M,060,100,,0,
614117,M,110,100,,0,
614117,M,120,100,,0,
614117,M,130,100,,0,
614121F,M,010,100,,0,
614121F,M,020,100,,0,
614121F,M,030,100,,0,
614121F,M,040,100,,0,
614121F,M,050,100,,0,
614121F,M,060,100,,0,
614121F,M,110,100,,0,
614121F,M,120,100,,0,
614121F,M,130,100,,0,
614130F,M,010,100,,0,
614130F,M,020,100,,0,
614130F,M,030,100,,0,
614130F,M,040,100,,0,
614130F,M,050,100,,0,
614130F,M,060,100,,0,
614130F,M,110,100,,0,
614130F,M,120,100,,0,
614130F,M,130,100,,0,
614133F,M,010,100,,0,
614133F,M,020,100,,0,
614133F,M,030,100,,0,
614133F,M,040,100,,0,
614133F,M,050,100,,0,
614133F,M,060,100,,0,
614133F,M,110,100,,0,
614133F,M,120,100,,0,
614133F,M,130,100,,0,
614145F,M,010,100,,0,
614145F,M,020,100,,0,
614145F,M,030,100,,0,
614145F,M,040,100,,0,
614145F,M,050,100,,0,
614145F,M,060,100,,0,
614145F,M,110,100,,0,
614145F,M,120,100,,0,
614145F,M,130,100,,0,
614150F,M,010,100,,0,
614150F,M,020,100,,0,
614150F,M,030,100,,0,
614150F,M,040,100,,0,
614150F,M,050,100,,0,
614150F,M,060,100,,0,
614150F,M,110,100,,0,
614150F,M,120,100,,0,
614150F,M,130,100,,0,
614154F,M,010,100,,0,
614154F,M,020,100,,0,
614154F,M,030,100,,0,
614154F,M,040,100,,0,
614154F,M,050,100,,0,
614154F,M,060,100,,0,
614154F,M,110,100,,0,
614154F,M,120,100,,0,
614154F,M,130,100,,0,
614160F,M,010,100,,0,
614160F,M,020,100,,0,
614160F,M,030,100,,0,
614160F,M,040,100,,0,
614160F,M,050,100,,0,
614160F,M,060,100,,0,
614160F,M,110,100,,0,
614160F,M,120,100,,0,
614160F,M,130,100,,0,
614161F,M,010,100,,0,
614161F,M,020,100,,0,
614161F,M,030,100,,0,
614161F,M,040,100,,0,
614161F,M,050,100,,0,
614161F,M,060,100,,0,
614161F,M,110,100,,0,
614161F,M,120,100,,0,
614161F,M,130,100,,0,
614162F,M,010,100,,0,
614162F,M,020,100,,0,
614162F,M,030,100,,0,
614162F,M,040,100,,0,
614162F,M,050,100,,0,
614162F,M,060,100,,0,
614162F,M,110,100,,0,
614162F,M,120,100,,0,
614162F,M,130,100,,0,
614166F,M,010,100,,0,
614166F,M,020,100,,0,
614166F,M,030,100,,0,
614166F,M,040,100,,0,
614166F,M,050,100,,0,
614166F,M,060,100,,0,
614166F,M,110,100,,0,
614166F,M,120,100,,0,
614166F,M,130,100,,0,
614168F,M,010,100,,0,
614168F,M,020,100,,0,
614168F,M,030,100,,0,
614168F,M,040,100,,0,
614168F,M,050,100,,0,
614168F,M,060,100,,0,
614168F,M,110,100,,0,
614168F,M,120,100,,0,
614168F,M,130,100,,0,
614170F,M,010,100,,0,
614170F,M,020,100,,0,
614170F,M,030,100,,0,
614170F,M,040,100,,0,
614170F,M,050,100,,0,
614170F,M,060,100,,0,
614170F,M,110,100,,0,
614170F,M,120,100,,0,
614170F,M,130,100,,0,
614184F,M,010,100,,0,
614184F,M,020,100,,0,
614184F,M,030,100,,0,
614184F,M,040,100,,0,
614184F,M,050,100,,0,
614184F,M,060,100,,0,
614184F,M,110,100,,0,
614184F,M,120,100,,0,
614184F,M,130,100,,0,
614185F,M,010,100,,0,
614185F,M,020,100,,0,
614185F,M,030,100,,0,
614185F,M,040,100,,0,
614185F,M,050,100,,0,
614185F,M,060,100,,0,
614185F,M,110,100,,0,
614185F,M,120,100,,0,
614185F,M,130,100,,0,
614187F,M,010,100,,0,
614187F,M,020,100,,0,
614187F,M,030,100,,0,
614187F,M,040,100,,0,
614187F,M,050,100,,0,
614187F,M,060,100,,0,
614187F,M,110,100,,0,
614187F,M,120,100,,0,
614187F,M,130,100,,0,
614195,M,010,100,,0,
614195,M,020,100,,0,
614195,M,030,100,,0,
614195,M,040,100,,0,
614195,M,050,100,,0,
614195,M,060,100,,0,
614195,M,110,100,,0,
614195,M,120,100,,0,
614195,M,130,100,,0,
614196,M,010,100,,0,
614196,M,020,100,,0,
614196,M,030,100,,0,
614196,M,040,100,,0,
614196,M,050,100,,0,
614196,M,060,100,,0,
614196,M,110,100,,0,
614196,M,120,100,,0,
614196,M,130,100,,0,
614234F,M,010,100,,0,
614234F,M,020,100,,0,
614234F,M,030,100,,0,
614234F,M,040,100,,0,
614234F,M,050,100,,0,
614234F,M,060,100,,0,
614234F,M,110,100,,0,
614234F,M,120,100,,0,
614234F,M,130,100,,0,
614235F,M,010,100,,0,
614235F,M,020,100,,0,
614235F,M,030,100,,0,
614235F,M,040,100,,0,
614235F,M,050,100,,0,
614235F,M,060,100,,0,
614235F,M,110,100,,0,
614235F,M,120,100,,0,
614235F,M,130,100,,0,
614236F,M,010,100,,0,
614236F,M,020,100,,0,
614236F,M,030,100,,0,
614236F,M,040,100,,0,
614236F,M,050,100,,0,
614236F,M,060,100,,0,
614236F,M,110,100,,0,
614236F,M,120,100,,0,
614236F,M,130,100,,0,
614237F,M,010,100,,0,
614237F,M,020,100,,0,
614237F,M,030,100,,0,
614237F,M,040,100,,0,
614237F,M,050,100,,0,
614237F,M,060,100,,0,
614237F,M,110,100,,0,
614237F,M,120,100,,0,
614237F,M,130,100,,0,
614985F,M,010,100,,0,
614985F,M,020,100,,0,
614985F,M,030,100,,0,
614985F,M,040,100,,0,
614985F,M,050,100,,0,
614985F,M,060,100,,0,
614985F,M,110,100,,0,
614985F,M,120,100,,0,
614985F,M,130,100,,0,
615712F,M,010,100,,0,
615712F,M,020,100,,0,
615712F,M,030,100,,0,
615712F,M,040,100,,0,
615712F,M,050,100,,0,
615712F,M,060,100,,0,
615712F,M,110,100,,0,
615712F,M,120,100,,0,
615712F,M,130,100,,0,
617256F,M,010,100,,0,
617256F,M,020,100,,0,
617256F,M,030,100,,0,
617256F,M,040,100,,0,
617256F,M,050,100,,0,
617256F,M,060,100,,0,
617256F,M,110,100,,0,
617256F,M,120,100,,0,
617256F,M,130,100,,0,
617294F,M,010,100,,0,
617294F,M,020,100,,0,
617294F,M,030,100,,0,
617294F,M,040,100,,0,
617294F,M,050,100,,0,
617294F,M,060,100,,0,
617294F,M,110,100,,0,
617294F,M,120,100,,0,
617294F,M,130,100,,0,
617377F,M,010,100,,0,
617377F,M,020,100,,0,
617377F,M,030,100,,0,
617377F,M,040,100,,0,
617377F,M,050,100,,0,
617377F,M,060,100,,0,
617377F,M,110,100,,0,
617377F,M,120,100,,0,
617377F,M,130,100,,0,
617378F,M,010,100,,0,
617378F,M,020,100,,0,
617378F,M,030,100,,0,
617378F,M,040,100,,0,
617378F,M,050,100,,0,
617378F,M,060,100,,0,
617378F,M,110,100,,0,
617378F,M,120,100,,0,
617378F,M,130,100,,0,
617479F,M,050,100,,0,
617479F,M,055,100,,0,
617479F,M,060,100,,0,
617479F,M,065,100,,0,
617479F,M,070,100,,0,
617479F,M,075,100,,0,
617479F,M,080,100,,0,
617479F,M,085,100,,0,
617479F,M,090,100,,0,
617479F,M,095,100,,0,
617479F,M,100,100,,0,
617479F,M,105,100,,0,
617479F,M,110,100,,0,
617660F,M,010,100,,0,
617660F,M,015,100,,0,
617660F,M,020,100,,0,
617660F,M,025,100,,0,
617660F,M,030,100,,0,
617660F,M,035,100,,0,
617660F,M,040,100,,0,
617660F,M,045,100,,0,
617660F,M,050,100,,0,
617660F,M,055,100,,0,
617660F,M,060,100,,0,
617660F,M,105,100,,0,
617660F,M,110,100,,0,
617660F,M,115,100,,0,
617660F,M,120,100,,0,
